_RAJ2000,_DEJ2000,HIP,Vmag,RAICRS,DEICRS,x_coord,y_coord
139.5586158970,-09.4707902529, 45645, 9.39,139.55863253,-9.47080418,1.0424749435390432,-0.19835966252070908
139.5691122117,-65.4307670820, 45647, 7.50,139.56948557,-65.43082702,0.5483131730557094,-1.4472756089206595
139.5698250001,+00.7098365136, 45646, 7.76,139.56979447,0.70989684,1.0539586288721379,0.02843949002574793
139.5704931631,+18.7809952342, 45648, 7.89,139.57050908,18.78102688,1.0210670188920254,0.4331170681185698
139.5715838137,+46.1531434889, 45649, 8.80,139.57155592,46.1531396,0.8286954230329376,1.0557138234088224
139.5776973311,-52.2687967762, 45650, 9.83,139.57777065,-52.26881712,0.7425269839383681,-1.154288749715148
139.5785376738,-71.1640146428, 45651, 9.20,139.57858337,-71.16405674,0.4442514524486783,-1.5731808840675778
139.5857139377,-45.8444386604, 45652, 8.79,139.58575169,-45.84443815,0.8173768978276739,-1.010508209287594
139.5873973343,+07.0731237349, 45653, 8.57,139.58761568,7.07303011,1.0505682551953253,0.17054128732459936
139.5895008209,-59.6463150641, 45654, 7.58,139.58958302,-59.64635021,0.6411049931833207,-1.3191044986901808
139.5906293469,-49.9211932006, 45655, 9.25,139.59063433,-49.92118902,0.7714313509388105,-1.1018436650800376
139.5927565746,-08.8827757104, 45656, 8.22,139.59278211,-8.8827752,1.0444553721604068,-0.1853366095951686
139.6026547101,-04.8979945325, 45657, 9.31,139.60267708,-4.89800722,1.0511315390240614,-0.096589353593383
139.6038275095,-57.2730551957, 45659, 6.78,139.6039007,-57.27308497,0.6758952122000895,-1.2663171109990425
139.6042901389,-20.3711597776, 45658, 7.81,139.60416027,-20.37105767,1.0075048173916532,-0.44127312926063933
139.6079560802,+35.3640795837, 45661, 5.94,139.60809965,35.36412574,0.9278955852579353,0.8090151833891964
139.6085484580,+48.9363718737, 45660, 9.06,139.6083555,48.93661736,0.7984303022438995,1.119941117985914
139.6096684512,-16.6300163333, 45662, 8.27,139.60968636,-16.63001925,1.022812641652399,-0.3579314928409827
139.6118923415,-57.1680513986, 45663, 9.12,139.61190458,-57.1680601,0.677480953283118,-1.2640352517298612
139.6139877232,-45.9489116448, 45664, 8.73,139.61404715,-45.94893544,0.816697600057742,-1.0130599748390834
139.6244564693,+25.2090397335, 45665,10.00,139.62450238,25.20906348,0.9934591962420892,0.5784135965451633
139.6277644922,-21.6062767532, 45666, 8.83,139.62778721,-21.60627109,1.0023121157177286,-0.4689120009172272
139.6330186682,-39.0438272772, 45667, 6.89,139.6331369,-39.04387618,0.8846606460314215,-0.8585502008802073
139.6350373440,+49.1216845421, 45668,10.85,139.63505959,49.12173799,0.7966966074177253,1.1243990549878908
139.6377536821,+38.0903757854, 45669, 8.85,139.63776236,38.09037265,0.9065080172420658,0.8714488205147948
139.6456615488,+69.0914953760, 45670, 8.54,139.6456277,69.09148806,0.49723308258013177,1.5822451628794139
139.6510411886,+20.8137212021, 45671, 8.64,139.65105562,20.8138429,1.0146901077680788,0.4792276118351894
139.6638603938,-41.0915332147, 45672, 8.88,139.66377348,-41.09148893,0.8664480186003547,-0.9046165915400401
139.6658164609,-33.6157327835, 45673, 8.46,139.66581757,-33.61572328,0.929730012746808,-0.7372985092304424
139.6661248506,+39.5813348533, 45674,10.83,139.6661544,39.58143752,0.8941749130672555,0.9057381848651477
139.6764851618,-51.5606513931, 45675, 5.83,139.67650557,-51.5606599,0.7527396026684652,-1.1392033216703197
139.6768136516,+60.8867410907, 45676, 8.61,139.67683823,60.88675074,0.6382859379663953,1.3952023292564852
139.6771593493,-60.9779828557, 45677, 8.76,139.67725539,-60.97801963,0.6217849599791325,-1.34938919206814
139.6800755790,+19.4219372590, 45678, 9.25,139.68013269,19.4219297,1.0209495487906726,0.4479504792231466
139.6818109033,-34.0959153910, 45679, 7.48,139.681821,-34.0959177,0.9263861053202812,-0.7481403113678501
139.6903781960,-10.4133508458, 45680, 8.28,139.69042772,-10.4133542,1.043242757274057,-0.21964822762748198
139.6950242209,-47.2048030560, 45681, 7.55,139.69505184,-47.20480099,0.8042182033630015,-1.0418017636544878
139.6969636103,-53.6117477026, 45682, 8.36,139.69695726,-53.61174272,0.7269216983289545,-1.1852479173609585
139.7013334457,-39.7574502251, 45683, 8.97,139.70133705,-39.75746668,0.8794320982537053,-0.8750025378337571
139.7025340939,+13.6527081131, 45684, 9.35,139.70254645,13.65271487,1.0402992782377998,0.31820953595808243
139.7026724119,-24.4576994184, 45685, 8.46,139.70275516,-24.45768554,0.9894209685355332,-0.5328782343413412
139.7063814556,+29.8205181935, 45686, 8.25,139.70665662,29.8206361,0.9685595600099567,0.6834022159199229
139.7081333950,-52.9250947513, 45687, 9.47,139.70830309,-52.92513505,0.7359577490111998,-1.1699794163152268
139.7110149516,+36.8025967758, 45688, 3.82,139.71111394,36.80289763,0.9184533324589285,0.8425109987980637
139.7115979368,-03.1457636032, 45689, 9.21,139.71158579,-3.14573694,1.0553622791072688,-0.05763194184656968
139.7152393259,-45.0079625214, 45690, 7.20,139.71524352,-45.00795032,0.8282826436062689,-0.9927325395544653
139.7196335490,+10.7174643022, 45691, 8.42,139.71968661,10.71751408,1.047525684861885,0.2523691768182584
139.7221677964,-49.7962919240, 45692, 8.48,139.72220673,-49.79630449,0.7748149003847533,-1.1000554919584287
139.7236853955,+62.8428389540, 45693, 8.60,139.72369546,62.84285677,0.6076006269819407,1.4403823354938794
139.7260720952,-49.8435420390, 45694, 9.09,139.72613794,-49.84356423,0.7743095767412015,-1.101143976848426
139.7314741029,+12.3177760429, 45695, 8.63,139.73156563,12.31779872,1.044277723911401,0.2883035447432114
139.7330514752,-20.7881567919, 45696, 8.58,139.73304131,-20.78817541,1.008310461753951,-0.45112069741289024
139.7416693359,-16.8008003554, 45697, 6.98,139.74167091,-16.80077447,1.0250012645304127,-0.36220353218803075
139.7446513419,-52.3326027974, 45698, 8.81,139.74467465,-52.33261653,0.7440050861551867,-1.157004897610414
139.7451141046,+17.7053542607, 45699, 6.61,139.74545459,17.70568032,1.0287211463574797,0.4095054723430635
139.7463164389,+10.9498926825, 45700, 7.96,139.74634731,10.94988787,1.0476371201798265,0.2576354542872276
139.7490875638,+41.6988565423, 45701, 8.40,139.74900501,41.6988694,0.8763115707965193,0.9548051490115167
139.7489910724,+35.6824705924, 45702, 7.34,139.74902713,35.6824852,0.9280480707696445,0.8171674093056337
139.7510141014,-47.9677776474, 45703, 7.02,139.75172619,-47.96826116,0.7964938593074141,-1.0593352043081918
139.7581266412,-67.6794961172, 45704, 9.73,139.75804402,-67.67946802,0.510578803631624,-1.4981172431842495
139.7684020522,-41.4683089794, 45705, 7.95,139.76847111,-41.46822391,0.8646362038736948,-0.9138030254146202
139.7695671997,-36.6323881259, 45706, 9.10,139.76964925,-36.63238431,0.9077799264303883,-0.8054818793179093
139.7706836367,-34.5288768797, 45707, 8.94,139.77067632,-34.52886672,0.9246920425593664,-0.7583940332742776
139.7739118246,-26.2668151733, 45708, 8.62,139.77395221,-26.26680759,0.9807349478667312,-0.5736423302190053
139.7751496611,+29.0654839996, 45709,12.01,139.77514549,29.06556501,0.9746198267556644,0.6666175249893583
139.7813254437,-02.4580026717, 45710, 7.73,139.7813949,-2.45796738,1.057457387972804,-0.042335519217781545
139.7820368386,-46.6394864924, 45711, 7.88,139.7821629,-46.63961993,0.8117978922397387,-1.0297960738026195
139.7827555374,-22.5530900833, 45712, 7.19,139.78282786,-22.553149,1.000921043134651,-0.49073764909892803
139.7844371034,-67.7318719713, 45713, 9.36,139.7840343,-67.73178401,0.5098537315582908,-1.499443404751414
139.7890133149,-56.3655352395, 45714, 6.84,139.7891712,-56.365597,0.6909315182742082,-1.2474923612047264
139.7957095219,+48.5853619587, 45715, 9.60,139.79559132,48.58526724,0.8053019047649836,1.1132798475104138
139.7956619253,-28.1401816053, 45716, 9.18,139.79567477,-28.14017689,0.9698805367973483,-0.6156281903314264
139.7996407506,+09.0788392847, 45717, 7.76,139.79952221,9.0791415,1.0523240639145166,0.2157717460113342
139.7997791263,+58.4028570006, 45718, 8.84,139.80052651,58.40317385,0.6773178014498317,1.3391326698498087
139.8030377164,+51.6333850936, 45719, 8.44,139.80297796,51.63338242,0.7690408946888245,1.183453343830872
139.8074096322,-11.1572839915, 45720, 7.66,139.80737428,-11.15725412,1.0439910005466024,-0.23651711962295907
139.8084042074,-54.0272430094, 45721, 9.80,139.8084232,-54.02725244,0.722938038935858,-1.1954023164303176
139.8138756459,+46.9437705513, 45722, 6.91,139.81397832,46.9438126,0.8239807205506458,1.075679975250793
139.8140083922,+26.2518405796, 45723, 6.61,139.81406132,26.25190409,0.9917550326930678,0.6029498304551644
139.8254421077,-48.9778368037, 45724, 9.46,139.82555235,-48.97790046,0.7859631152005089,-1.0825175556727347
139.8260220716,-38.8645460371, 45725, 8.46,139.8260133,-38.86457411,0.8896122191372587,-0.8558662071515042
139.8331984272,-58.9293507001, 45726, 7.04,139.83308846,-58.92934528,0.6545631579600923,-1.3049935815136675
139.8343502852,-23.4040517637, 45727, 8.93,139.83435831,-23.40405067,0.9976669769236872,-0.5099829911643885
139.8346707418,+24.4023149965, 45728, 9.28,139.83460722,24.4024155,1.0019145285118598,0.5611298762057684
139.8363419638,-62.7328357926, 45729, 8.37,139.83638048,-62.73285881,0.5956915120953029,-1.3895226157434724
139.8438938226,-08.3537206671, 45730, 8.33,139.84398118,-8.35376624,1.0510425464885373,-0.17403458597230245
139.8452748726,+62.0546894629, 45731,11.42,139.8467674,62.05561928,0.621655079775881,1.4232785096047766
139.8473688978,+61.5884278971, 45732, 7.81,139.84746095,61.58839822,0.6291297533684024,1.4125804359088756
139.8485895008,-61.7370793111, 45733, 8.69,139.84950666,-61.73730696,0.6117401384840913,-1.3675435050565679
139.8527812045,-77.6434320462, 45734, 8.00,139.8540006,-77.64360316,0.31148537264367976,-1.71410142893102
139.8588623834,-11.6057393762, 45735, 9.58,139.8588635,-11.60573347,1.0439652279429563,-0.2466551329193564
139.8606904271,-29.7200880601, 45736, 8.67,139.86072306,-29.72010014,0.9609887623308405,-0.6513291052985566
139.8679681264,+00.8970615971, 45737, 8.15,139.86830215,0.89736617,1.060632713355919,0.03261454403380148
139.8716079936,-67.4312523943, 45738, 7.47,139.87161306,-67.43122087,0.5159883560939428,-1.4934446378088166
139.8751333960,+25.1825038522, 45739, 8.28,139.87523723,25.18257463,0.9987362466370842,0.5789986795035661
139.8772882834,+09.7901483161, 45740, 7.17,139.87732274,9.79013733,1.0527956261622549,0.23185949453644306
139.8832430024,-40.5615963631, 45741, 9.31,139.88336928,-40.56160995,0.8751426782394116,-0.8943024766112044
139.8853119948,-55.1864711465, 45742, 6.28,139.88536568,-55.18649115,0.7083899628219663,-1.2219072998109621
139.8880581609,-15.8346629091, 45743, 5.79,139.88796486,-15.83453443,1.031626719367826,-0.34114806186446406
139.8912257796,-11.3149643268, 45744, 6.62,139.89135802,-11.31499624,1.045428895890612,-0.240247049623645
139.8955071647,-32.9324089392, 45745, 7.94,139.89551258,-32.93243096,0.9391270911572827,-0.7234400981436869
139.9037190423,-38.1459420912, 45746, 8.40,139.90378311,-38.14597031,0.8972972247268612,-0.8402974596244054
139.9144864440,+20.5465113761, 45747, 7.77,139.91446843,20.54654064,1.0213761802680088,0.4742254889994301
139.9238960269,-44.2014550417, 45748, 9.31,139.92395146,-44.20148275,0.8400174026453496,-0.9762046075768378
139.9338589720,-59.4777208928, 45749, 8.60,139.93424255,-59.47751731,0.647526941897455,-1.3179692569491737
139.9372126986,+71.6609852783, 45750, 8.08,139.93724074,71.66100482,0.44954488972562706,1.6421399231314657
139.9432588393,-11.9748525844, 45751, 4.77,139.94332821,-11.97488214,1.0448293487871392,-0.2551179780504752
139.9485247628,+70.4122619421, 45752, 9.19,139.9486317,70.41235914,0.4743071170433059,1.6141134371537038
139.9489977557,+48.0769408911, 45753, 8.45,139.94895683,48.07695178,0.8134411591180198,1.1027515361179465
139.9497258168,-34.1033393950, 45754, 6.40,139.94976336,-34.10331577,0.9312965627020828,-0.750008374176428
139.9510348798,-05.9917826160, 45755, 7.75,139.95104424,-5.99179105,1.0574155323370924,-0.12145913011480951
139.9564012392,+24.4165074220, 45756, 7.90,139.95624223,24.41668512,1.0043523426241752,0.5620139470207446
139.9600897524,-71.0092941587, 45757, 7.99,139.96007825,-71.00920994,0.4499381402273162,-1.5722038582263758
139.9632408772,+05.2160463861, 45758, 6.62,139.96334092,5.2160844,1.0609115389839858,0.12936192999918691
139.9674028883,-31.6922759748, 45759, 9.13,139.96771282,-31.69239218,0.9494968951623879,-0.696112131955306
139.9686644804,+77.9679380608, 45760, 7.89,139.9686597,77.96789154,0.31422488311141755,1.7823545585059601
139.9711761006,+04.2903017383, 45761, 8.44,139.97129602,4.29030028,1.0618126015181726,0.10861489573901717
139.9720845271,+05.1272064874, 45762, 9.14,139.97213082,5.12720097,1.0611850326115824,0.1273767064972054
139.9796072295,-13.3058597530, 45763, 7.09,139.97972137,-13.30583501,1.041835866199854,-0.2849540286940448
139.9820793523,+74.0166015201, 45764, 6.42,139.98243737,74.01675676,0.40137918413816437,1.695120207820007
139.9885946054,-50.5469175742, 45765, 8.98,139.9886275,-50.54692822,0.7695993398904576,-1.1189203476165532
139.9891544188,-35.4980740345, 45766, 7.09,139.98931826,-35.49822067,0.9210319793374402,-0.7815242036618518
139.9912815088,+28.2924829025, 45767, 7.88,139.99128921,28.29248334,0.9836240384062186,0.6501958456396348
139.9914877524,-00.6503864042, 45768, 8.57,139.99152239,-0.6503603,1.0631081651568288,-0.002036924505973576
139.9930151502,-27.7764098599, 45769, 8.29,139.9930674,-27.77642578,0.976042917568174,-0.6085751336041921
139.9937081811,-42.0000328194, 45770, 8.31,139.99369137,-42.000058,0.863270628473953,-0.927348084328451
139.9929670349,+82.6126552215, 45771, 7.90,139.99430295,82.61277872,0.2021370877125946,1.8828242220043194
139.9954638170,+08.1817131654, 45772, 8.33,139.9954689,8.18171703,1.0581000402048775,0.19594153367123696
139.9964463021,-27.7775837432, 45773, 9.53,139.99649847,-27.77760083,0.9761035939471974,-0.6086202412517835
139.9998231061,+64.2046364679, 45774, 9.38,139.99960276,64.2046441,0.5877547300599744,1.4735607235893449
140.0013579707,+66.7844286317, 45775, 8.11,140.00208259,66.78445955,0.5427141503287823,1.5323447942723858
140.0043899590,-46.9504097923, 45776, 7.27,140.00444351,-46.9504384,0.8117710204155368,-1.0384460383144822
140.0063459561,+15.9374454871, 45777, 8.64,140.0063796,15.93744906,1.0402718094866705,0.3704859341985072
140.0141867709,+14.0637787372, 45778, 9.80,140.01420406,14.06382414,1.0459947965814318,0.32827549975655224
140.0164848059,+27.1654695462, 45779, 8.64,140.01648721,27.16546364,0.9907395335286472,0.6247040082077222
140.0197752689,-26.7216400136, 45780, 9.08,140.01979829,-26.72163209,0.9829812246727129,-0.5851079682707994
140.0198838155,-18.5388873756, 45781, 8.46,140.01990194,-18.53891907,1.0241192310178076,-0.4020557527324484
140.0220846156,+39.5426247912, 45782, 8.47,140.02211418,39.54261451,0.9008033784380078,0.9072786235351906
140.0246328980,+47.8062714708, 45783,10.25,140.02459794,47.80627045,0.8176690346795978,1.0970983475344085
140.0247890922,-55.2532210605, 45784, 8.16,140.02487741,-55.25323963,0.7092572029659033,-1.2244839075194325
140.0268017128,+76.7379988104, 45785, 8.71,140.02684653,76.7380053,0.3424176164788897,1.7556388628103818
140.0293478619,-26.8524658878, 45786, 8.62,140.0293881,-26.85248786,0.9823917099877648,-0.5880884057562341
140.0297308207,-58.9342014371, 45787, 7.73,140.02980039,-58.93423301,0.6567506318325214,-1.3066111758432668
140.0302679139,+37.7556495951, 45788, 7.52,140.03015838,37.7556573,0.916403387908283,0.8663943788801901
140.0422202423,-45.5319404721, 45789, 9.30,140.0422743,-45.53192917,0.8278755472456386,-1.0069237428417406
140.0466057224,+41.8656152490, 45790,10.87,140.04677485,41.86560927,0.8798236382028082,0.9607350993136653
140.0491093788,-60.4864460234, 45791, 8.07,140.04927634,-60.48653102,0.6334246677546451,-1.341280028420165
140.0582097084,-25.6277996628, 45793, 8.72,140.05825063,-25.62782601,0.9901314770247168,-0.5608232952805025
140.0592611658,+65.0117465931, 45794, 7.74,140.06009252,65.01246096,0.5745125380535984,1.4924314446214326
140.0605573531,+35.6312157038, 45795, 9.51,140.06045541,35.63130369,0.9342306147234597,0.8179781996155779
140.0635141134,-45.1732201970, 45796, 6.70,140.06342523,-45.17322377,0.8320454172198315,-0.999037416740339
140.0678311408,+62.4991598123, 45797, 8.54,140.0675129,62.49933508,0.6168196824002447,1.4350977599106878
140.0723700557,-18.9465764167, 45798, 9.20,140.07236561,-18.946591,1.0235319069891198,-0.41137994551122137
144.5996929706,+02.6767183465, 47307,11.90,144.60049666,2.67863851,1.1685585100991962,0.07423431398532825
140.0782510881,-73.6048345417, 45799, 7.60,140.07828691,-73.6048675,0.3989307544601509,-1.629046036284887
140.0787928183,-41.4407608286, 45800, 8.88,140.07882576,-41.44077478,0.8701148493329063,-0.9154177956113067
140.0855957518,-20.7048296365, 45801,10.58,140.08522473,-20.70429788,1.0160544574271055,-0.4507576414409409
140.0875342228,-09.6101755439, 45802, 6.99,140.08757014,-9.61010253,1.0538112275246678,-0.20260687921610174
140.1055914999,-75.7134250031, 45803, 7.41,140.10563858,-75.71345626,0.35484729099567064,-1.6743498471182388
140.1096626240,+00.2838279299, 45804, 7.55,140.10960954,0.2838596,1.0659829034078707,0.018857961012071447
140.1096762061,-29.1268013403, 45805, 7.03,140.10966452,-29.12674675,0.9697473993852788,-0.6394700233102686
140.1144871225,-17.4246951071, 45807, 8.80,140.11451866,-17.42463218,1.0305920580831658,-0.37749322828140897
140.1145174230,-43.0340144672, 45806, 7.99,140.11463733,-43.03402312,0.8550242276838109,-0.9514268786192135
140.1152565485,-52.5410618514, 45808, 8.55,140.11527681,-52.5410689,0.746402295597966,-1.1645506205402698
140.1166129182,+11.5230174440, 45809, 8.96,140.11678616,11.52349026,1.0545725588413613,0.2713082249904378
140.1175539385,+49.6078408562, 45810, 9.62,140.11763458,49.60792945,0.7982277421335796,1.1392667825738425
140.1209085430,-09.5556946189, 45811, 4.80,140.12094162,-9.55562948,1.0546678014837612,-0.2014609454358615
